employee_id,department_name,management_tier,job_title,base_salary,performance_rating,tenure_years,age,gender,ethnicity,hire_date,termination_date,engagement_score,manager_satisfaction,work_life_balance_score,is_attrition,comp_ratio,tenure_cohort,flight_risk_flag
4345,Corporate Strategy,Associate,Associate - Corporate Strategy,45406.76,4,4.6,34,Other,Caucasian,2022-01-09,,5.0,7.0,8.0,0,0.804,3+ Years (Tenured),0
2613,Corporate Strategy,Associate,Associate - Corporate Strategy,58229.04,4,3.12,22,Male,Hispanic,2023-07-03,,8.0,7.0,3.0,0,1.031,3+ Years (Tenured),0
4263,Corporate Strategy,Associate,Associate - Corporate Strategy,42944.3,3,3.03,43,Female,African American,2023-08-05,,6.0,7.0,7.0,0,0.76,3+ Years (Tenured),0
2871,Corporate Strategy,Associate,Associate - Corporate Strategy,67847.35,5,2.77,31,Non-Binary,Caucasian,2022-09-12,2025-06-19,9.0,6.0,9.99,1,1.201,1-3 Years (Mid-Tenure),0
3516,Corporate Strategy,Associate,Associate - Corporate Strategy,54314.65,4,1.61,41,Male,Hispanic,2025-01-05,,6.0,5.0,6.0,0,0.962,1-3 Years (Mid-Tenure),0
392,Corporate Strategy,Associate,Associate - Corporate Strategy,58328.94,3,3.77,42,Male,Asian,2022-11-09,,8.0,8.0,7.0,0,1.033,3+ Years (Tenured),0
232,Corporate Strategy,Associate,Associate - Corporate Strategy,54815.19,4,2.6,29,Non-Binary,Caucasian,2024-01-08,,7.0,4.0,6.0,0,0.97,1-3 Years (Mid-Tenure),0
1181,Corporate Strategy,Associate,Associate - Corporate Strategy,41480.4,3,0.65,54,Female,African American,2025-12-21,,4.0,5.0,4.0,0,0.734,0-1 Year (Onboarding),0
1176,Corporate Strategy,Associate,Associate - Corporate Strategy,45575.6,1,2.01,46,Female,African American,2024-08-11,,4.0,9.99,9.99,0,0.807,1-3 Years (Mid-Tenure),0
3505,Corporate Strategy,Associate,Associate - Corporate Strategy,43024.05,1,4.53,47,Male,Hispanic,2022-02-03,,2.0,5.0,2.0,0,0.762,3+ Years (Tenured),0
887,Corporate Strategy,Associate,Associate - Corporate Strategy,40809.29,2,3.58,53,Other,Asian,2023-01-17,,2.0,1.0,4.0,0,0.722,3+ Years (Tenured),0
3394,Corporate Strategy,Associate,Associate - Corporate Strategy,42020.34,3,2.9,35,Female,Asian,2023-09-23,,7.0,6.0,3.0,0,0.744,1-3 Years (Mid-Tenure),0
2842,Corporate Strategy,Associate,Associate - Corporate Strategy,56573.26,2,2.83,32,Non-Binary,Hispanic,2023-10-16,,3.0,3.0,1.0,0,1.001,1-3 Years (Mid-Tenure),0
2834,Corporate Strategy,Associate,Associate - Corporate Strategy,53411.13,3,4.73,21,Male,Caucasian,2021-11-23,,2.0,5.0,3.0,0,0.946,3+ Years (Tenured),0
2674,Corporate Strategy,Associate,Associate - Corporate Strategy,44206.05,1,5.03,22,Non-Binary,African American,2021-08-05,,1.0,1.0,1.0,0,0.783,3+ Years (Tenured),0
205,Corporate Strategy,Associate,Associate - Corporate Strategy,45839.3,3,1.94,48,Male,Hispanic,2024-09-07,,9.99,9.99,9.0,0,0.811,1-3 Years (Mid-Tenure),0
3479,Corporate Strategy,Associate,Associate - Corporate Strategy,58760.62,5,1.83,29,Female,Two or More,2024-10-15,,6.0,4.0,7.0,0,1.04,1-3 Years (Mid-Tenure),0
2831,Corporate Strategy,Associate,Associate - Corporate Strategy,47141.15,4,0.9,30,Female,Two or More,2025-09-22,,1.0,1.0,3.0,0,0.835,0-1 Year (Onboarding),1
2682,Corporate Strategy,Associate,Associate - Corporate Strategy,67623.68,2,1.9,33,Non-Binary,Caucasian,2024-09-20,,7.0,7.0,5.0,0,1.197,1-3 Years (Mid-Tenure),0
4103,Corporate Strategy,Associate,Associate - Corporate Strategy,45661.07,2,1.94,44,Male,African American,2024-09-06,,5.0,6.0,1.0,0,0.808,1-3 Years (Mid-Tenure),0
979,Corporate Strategy,Associate,Associate - Corporate Strategy,63796.41,2,3.83,26,Other,Caucasian,2022-10-16,,1.0,4.0,4.0,0,1.129,3+ Years (Tenured),0
4162,Corporate Strategy,Associate,Associate - Corporate Strategy,47238.2,4,1.02,27,Non-Binary,Asian,2025-08-09,,2.0,5.0,4.0,0,0.836,1-3 Years (Mid-Tenure),1
2322,Corporate Strategy,Associate,Associate - Corporate Strategy,66197.81,3,2.26,54,Non-Binary,Hispanic,2024-05-13,,9.0,8.0,9.99,0,1.172,1-3 Years (Mid-Tenure),0
2321,Corporate Strategy,Associate,Associate - Corporate Strategy,53168.87,3,0.35,25,Female,Caucasian,2026-04-09,,4.0,4.0,3.0,0,0.941,0-1 Year (Onboarding),0
3756,Corporate Strategy,Associate,Associate - Corporate Strategy,61719.7,3,4.39,32,Non-Binary,Asian,2022-03-25,,4.0,5.0,8.0,0,1.093,3+ Years (Tenured),0
1402,Corporate Strategy,Associate,Associate - Corporate Strategy,40509.66,4,2.47,37,Female,Asian,2024-02-25,,6.0,6.0,4.0,0,0.717,1-3 Years (Mid-Tenure),0
1418,Corporate Strategy,Associate,Associate - Corporate Strategy,52807.78,3,1.4,44,Female,Caucasian,2025-03-22,,7.0,7.0,5.0,0,0.935,1-3 Years (Mid-Tenure),0
2310,Corporate Strategy,Associate,Associate - Corporate Strategy,60462.79,3,2.41,48,Male,Caucasian,2024-03-17,,8.0,5.0,8.0,0,1.07,1-3 Years (Mid-Tenure),0
2308,Corporate Strategy,Associate,Associate - Corporate Strategy,46875.16,2,0.11,32,,Two or More,2026-07-06,,6.0,5.0,5.0,0,0.83,0-1 Year (Onboarding),0
4202,Corporate Strategy,Associate,Associate - Corporate Strategy,61655.53,3,1.52,49,Male,Hispanic,2025-02-08,,5.0,4.0,7.0,0,1.091,1-3 Years (Mid-Tenure),0
796,Corporate Strategy,Associate,Associate - Corporate Strategy,60292.15,4,0.88,44,,Caucasian,2025-09-29,,4.0,1.0,5.0,0,1.067,0-1 Year (Onboarding),1
672,Corporate Strategy,Associate,Associate - Corporate Strategy,44655.07,5,2.4,49,Non-Binary,Asian,2024-03-23,,1.0,7.0,6.0,0,0.791,1-3 Years (Mid-Tenure),1
2775,Corporate Strategy,Associate,Associate - Corporate Strategy,66483.56,1,2.28,56,Other,Asian,2024-05-03,,3.0,6.0,5.0,0,1.177,1-3 Years (Mid-Tenure),0
4394,Corporate Strategy,Associate,Associate - Corporate Strategy,60759.19,3,0.6,40,Non-Binary,Caucasian,2026-01-08,,5.0,4.0,5.0,0,1.076,0-1 Year (Onboarding),0
2296,Corporate Strategy,Associate,Associate - Corporate Strategy,68522.82,4,1.8,56,Male,Caucasian,2021-07-08,2023-04-27,6.0,5.0,5.0,1,1.213,1-3 Years (Mid-Tenure),0
2336,Corporate Strategy,Associate,Associate - Corporate Strategy,48695.15,2,2.99,32,Non-Binary,Asian,2023-08-20,,3.0,4.0,5.0,0,0.862,1-3 Years (Mid-Tenure),0
1515,Corporate Strategy,Associate,Associate - Corporate Strategy,68678.86,4,3.81,23,Non-Binary,Two or More,2022-10-26,,5.0,7.0,6.0,0,1.216,3+ Years (Tenured),0
2281,Corporate Strategy,Associate,Associate - Corporate Strategy,55293.76,3,3.51,43,Non-Binary,Two or More,2023-02-12,,3.0,1.0,1.0,0,0.979,3+ Years (Tenured),0
4137,Corporate Strategy,Associate,Associate - Corporate Strategy,62593.76,3,1.75,23,Non-Binary,Hispanic,2024-11-16,,9.99,9.99,8.0,0,1.108,1-3 Years (Mid-Tenure),0
2276,Corporate Strategy,Associate,Associate - Corporate Strategy,64102.86,2,3.3,46,Male,Two or More,2023-04-28,,9.0,9.99,8.0,0,1.135,3+ Years (Tenured),0
2214,Corporate Strategy,Associate,Associate - Corporate Strategy,52861.37,4,0.49,42,,Hispanic,2023-11-12,2024-05-09,9.0,3.0,8.0,1,0.936,0-1 Year (Onboarding),0
3291,Corporate Strategy,Associate,Associate - Corporate Strategy,40175.63,2,0.69,50,Female,Hispanic,2025-12-07,,7.0,4.0,5.0,1,0.711,0-1 Year (Onboarding),0
1507,Corporate Strategy,Associate,Associate - Corporate Strategy,45734.06,4,0.13,44,Other,Two or More,2026-06-30,,6.0,5.0,5.0,0,0.81,0-1 Year (Onboarding),0
4136,Corporate Strategy,Associate,Associate - Corporate Strategy,72209.29,2,1.65,38,Male,Asian,2024-12-20,,5.0,1.0,8.0,0,1.278,1-3 Years (Mid-Tenure),0
1463,Corporate Strategy,Associate,Associate - Corporate Strategy,61461.05,3,3.69,43,Male,Asian,2022-12-08,,9.0,7.0,5.0,0,1.088,3+ Years (Tenured),0
3015,Corporate Strategy,Associate,Associate - Corporate Strategy,62885.28,3,1.78,54,Female,African American,2021-09-13,2023-06-23,6.0,5.0,5.0,1,1.113,1-3 Years (Mid-Tenure),0
2260,Corporate Strategy,Associate,Associate - Corporate Strategy,74541.13,4,3.72,25,Other,Asian,2022-11-28,,4.0,2.0,1.0,0,1.32,3+ Years (Tenured),1
3016,Corporate Strategy,Associate,Associate - Corporate Strategy,50299.1,5,0.92,39,Male,Two or More,2025-09-15,,6.0,9.0,9.99,0,0.89,0-1 Year (Onboarding),0
2241,Corporate Strategy,Associate,Associate - Corporate Strategy,73053.62,4,1.7,33,Female,Hispanic,2024-12-03,,5.0,2.0,1.0,0,1.293,1-3 Years (Mid-Tenure),0
795,Corporate Strategy,Associate,Associate - Corporate Strategy,64754.03,3,0.15,30,Non-Binary,Two or More,2026-06-22,,6.0,5.0,5.0,0,1.146,0-1 Year (Onboarding),0
659,Corporate Strategy,Associate,Associate - Corporate Strategy,69082.64,5,2.48,46,,Caucasian,2024-02-20,,4.0,1.0,3.0,0,1.223,1-3 Years (Mid-Tenure),1
3631,Corporate Strategy,Associate,Associate - Corporate Strategy,70534.28,4,3.48,52,Other,Two or More,2023-02-22,,3.0,4.0,5.0,0,1.249,3+ Years (Tenured),1
1530,Corporate Strategy,Associate,Associate - Corporate Strategy,65676.59,3,1.77,26,,African American,2022-09-04,2024-06-11,9.99,5.0,9.0,1,1.163,1-3 Years (Mid-Tenure),0
1546,Corporate Strategy,Associate,Associate - Corporate Strategy,53454.19,3,0.44,41,Other,Two or More,2026-03-08,,7.0,3.0,3.0,0,0.946,0-1 Year (Onboarding),0
2415,Corporate Strategy,Associate,Associate - Corporate Strategy,56047.54,5,4.92,44,Female,Two or More,2021-09-14,,6.0,5.0,9.0,0,0.992,3+ Years (Tenured),0
3278,Corporate Strategy,Associate,Associate - Corporate Strategy,71192.07,4,0.34,31,Male,Hispanic,2025-12-27,2026-05-01,6.0,5.0,5.0,1,1.26,0-1 Year (Onboarding),0
3634,Corporate Strategy,Associate,Associate - Corporate Strategy,44189.94,4,3.42,31,Non-Binary,African American,2023-03-15,,6.0,6.0,2.0,0,0.782,3+ Years (Tenured),0
890,Corporate Strategy,Associate,Associate - Corporate Strategy,57319.37,4,3.87,51,Male,Hispanic,2022-10-03,,6.0,4.0,4.0,0,1.015,3+ Years (Tenured),0
321,Corporate Strategy,Associate,Associate - Corporate Strategy,40024.08,3,0.41,26,Female,Hispanic,2026-03-19,,8.0,5.0,6.0,0,0.709,0-1 Year (Onboarding),0
4188,Corporate Strategy,Associate,Associate - Corporate Strategy,65716.52,3,1.03,21,Non-Binary,,2025-08-05,,5.0,8.0,6.0,0,1.163,1-3 Years (Mid-Tenure),0
997,Corporate Strategy,Associate,Associate - Corporate Strategy,62451.96,4,2.82,46,Other,African American,2023-10-20,,2.0,5.0,1.0,0,1.106,1-3 Years (Mid-Tenure),1
1561,Corporate Strategy,Associate,Associate - Corporate Strategy,45397.43,4,0.09,29,Female,Two or More,2026-06-23,2026-07-26,6.0,5.0,5.0,1,0.804,0-1 Year (Onboarding),0
1328,Corporate Strategy,Associate,Associate - Corporate Strategy,43789.17,3,3.44,46,Other,Asian,2023-03-10,,5.0,6.0,7.0,0,0.775,3+ Years (Tenured),0
2437,Corporate Strategy,Associate,Associate - Corporate Strategy,59490.52,3,0.23,40,Non-Binary,Two or More,2026-05-24,,6.0,5.0,5.0,0,1.053,0-1 Year (Onboarding),0
3625,Corporate Strategy,Associate,Associate - Corporate Strategy,72047.94,3,3.54,47,Female,Caucasian,2023-02-01,,9.99,9.99,7.0,0,1.275,3+ Years (Tenured),0
3340,Corporate Strategy,Associate,Associate - Corporate Strategy,46063.56,2,1.88,26,,African American,2021-11-16,2023-10-02,6.0,5.0,5.0,1,0.815,1-3 Years (Mid-Tenure),0
3619,Corporate Strategy,Associate,Associate - Corporate Strategy,53844.39,3,3.01,28,Other,Two or More,2023-08-11,,3.0,1.0,1.0,0,0.953,3+ Years (Tenured),0
429,Corporate Strategy,Associate,Associate - Corporate Strategy,72590.27,4,0.08,44,Other,Hispanic,2026-07-18,,6.0,5.0,5.0,0,1.285,0-1 Year (Onboarding),0
3643,Corporate Strategy,Associate,Associate - Corporate Strategy,63487.33,4,1.91,34,Non-Binary,Hispanic,2024-09-16,,9.99,8.0,7.0,0,1.124,1-3 Years (Mid-Tenure),0
4167,Corporate Strategy,Associate,Associate - Corporate Strategy,56932.04,3,1.01,33,,Caucasian,2025-08-13,,4.0,5.0,9.0,0,1.008,1-3 Years (Mid-Tenure),0
2359,Corporate Strategy,Associate,Associate - Corporate Strategy,72953.06,4,1.31,34,Male,African American,2025-04-24,,9.0,7.0,7.0,0,1.291,1-3 Years (Mid-Tenure),0
2371,Corporate Strategy,Associate,Associate - Corporate Strategy,47653.83,3,1.74,39,Male,African American,2024-11-17,,9.0,6.0,8.0,0,0.844,1-3 Years (Mid-Tenure),0
4096,Corporate Strategy,Associate,Associate - Corporate Strategy,53945.53,3,4.18,27,Other,Hispanic,2022-06-10,,6.0,7.0,2.0,0,0.955,3+ Years (Tenured),0
444,Corporate Strategy,Associate,Associate - Corporate Strategy,50239.5,2,1.09,39,Male,African American,2025-07-12,,7.0,4.0,1.0,0,0.889,1-3 Years (Mid-Tenure),0
996,Corporate Strategy,Associate,Associate - Corporate Strategy,45726.33,3,2.91,37,Other,Asian,2023-09-19,,8.0,9.99,9.99,0,0.809,1-3 Years (Mid-Tenure),0
2383,Corporate Strategy,Associate,Associate - Corporate Strategy,53762.84,4,3.42,47,Female,Asian,2021-12-02,2025-05-02,7.0,7.0,4.0,0,0.952,3+ Years (Tenured),0
913,Corporate Strategy,Associate,Associate - Corporate Strategy,61960.1,5,0.58,43,Non-Binary,Hispanic,2026-01-15,,3.0,2.0,7.0,0,1.097,0-1 Year (Onboarding),1
2171,Corporate Strategy,Associate,Associate - Corporate Strategy,60439.31,3,3.51,41,Female,Two or More,2021-07-02,2025-01-02,2.0,1.0,2.0,1,1.07,3+ Years (Tenured),0
910,Corporate Strategy,Associate,Associate - Corporate Strategy,43996.78,3,0.21,40,Other,Two or More,2026-05-29,,5.0,4.0,9.0,0,0.779,0-1 Year (Onboarding),0
4182,Corporate Strategy,Associate,Associate - Corporate Strategy,56305.5,3,4.06,47,Non-Binary,Two or More,2022-07-24,,6.0,9.0,4.0,0,0.997,3+ Years (Tenured),0
2397,Corporate Strategy,Associate,Associate - Corporate Strategy,61075.36,4,3.21,48,Female,African American,2023-06-01,,4.0,3.0,7.0,0,1.081,3+ Years (Tenured),1
2406,Corporate Strategy,Associate,Associate - Corporate Strategy,60877.2,4,0.09,53,Male,Hispanic,2026-07-14,,6.0,5.0,5.0,0,1.078,0-1 Year (Onboarding),0
3259,Corporate Strategy,Domain Director,Domain Director - Corporate Strategy,150524.82,3,1.77,36,Non-Binary,African American,2024-11-06,,2.0,3.0,5.0,0,0.984,1-3 Years (Mid-Tenure),0
2438,Corporate Strategy,Domain Director,Domain Director - Corporate Strategy,155399.06,4,0.77,49,Female,African American,2025-11-07,,9.0,5.0,8.0,0,1.016,0-1 Year (Onboarding),0
2615,Corporate Strategy,Manager,Manager - Corporate Strategy,99565.99,4,5.04,51,Male,Caucasian,2021-08-03,,6.0,7.0,3.0,0,0.98,3+ Years (Tenured),0
2095,Corporate Strategy,Manager,Manager - Corporate Strategy,110196.49,5,0.51,55,Non-Binary,Two or More,2026-02-10,,2.0,6.0,6.0,0,1.085,0-1 Year (Onboarding),1
2011,Corporate Strategy,Manager,Manager - Corporate Strategy,112122.29,3,0.15,52,Male,African American,2026-06-21,,6.0,5.0,5.0,0,1.104,0-1 Year (Onboarding),0
1453,Corporate Strategy,Manager,Manager - Corporate Strategy,97583.49,4,0.52,29,Female,Asian,2026-02-08,,8.0,6.0,9.99,0,0.961,0-1 Year (Onboarding),0
281,Corporate Strategy,Manager,Manager - Corporate Strategy,100164.19,3,3.31,43,Male,African American,2023-04-24,,9.99,7.0,9.99,0,0.986,3+ Years (Tenured),0
2509,Corporate Strategy,Manager,Manager - Corporate Strategy,111271.05,4,0.79,40,Male,Hispanic,2025-09-09,2026-06-23,8.0,5.0,9.99,1,1.095,0-1 Year (Onboarding),0
3649,Corporate Strategy,Manager,Manager - Corporate Strategy,80217.95,2,4.67,29,Other,Caucasian,2021-12-15,,9.99,7.0,6.0,0,0.79,3+ Years (Tenured),0
1386,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,63944.12,3,1.01,25,Other,Asian,2025-08-10,,6.0,7.0,8.0,0,0.89,1-3 Years (Mid-Tenure),0
3829,Corporate Strategy,Supervisor/Lead,supervisor/lead - corporate strategy,73139.43,4,4.41,41,Male,Asian,2022-03-20,,4.0,3.0,5.0,0,1.018,3+ Years (Tenured),1
4219,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,56865.48,3,4.68,38,Female,Asian,2021-12-10,,7.0,4.0,6.0,0,0.791,3+ Years (Tenured),0
4187,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,71181.9,3,1.1,35,Non-Binary,Asian,2023-08-15,2024-09-19,8.0,8.0,9.0,1,0.99,1-3 Years (Mid-Tenure),0
1779,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,62751.47,5,2.57,31,Male,Two or More,2024-01-20,,9.0,6.0,7.0,0,0.873,1-3 Years (Mid-Tenure),0
55,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,79818.49,3,2.22,50,Other,Caucasian,2024-05-26,,8.0,8.0,8.0,0,1.11,1-3 Years (Mid-Tenure),0
3974,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,69988.42,5,0.98,26,Other,Two or More,2025-08-21,,4.0,4.0,4.0,0,0.974,0-1 Year (Onboarding),1
4440,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,76107.08,5,4.94,35,Female,Asian,2021-09-07,,4.0,3.0,3.0,0,1.059,3+ Years (Tenured),1
70,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,85989.9,4,4.45,21,Female,Two or More,2022-03-03,,1.0,4.0,1.0,0,1.196,3+ Years (Tenured),1
1398,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,83372.45,5,1.72,47,Female,Two or More,2024-11-26,,3.0,4.0,1.0,0,1.16,1-3 Years (Mid-Tenure),1
1600,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,77779.42,4,2.41,30,,Hispanic,2024-03-17,,9.99,6.0,7.0,0,1.082,1-3 Years (Mid-Tenure),0
4448,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,74956.06,4,4.22,28,Non-Binary,African American,2022-05-27,,9.0,6.0,5.0,0,1.043,3+ Years (Tenured),0
1462,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,86882.89,4,1.72,42,Female,Two or More,2024-11-27,,9.99,6.0,8.0,0,1.209,1-3 Years (Mid-Tenure),0
4343,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,62920.79,5,0.8,25,Female,Two or More,2025-10-26,,6.0,9.0,7.0,0,0.875,0-1 Year (Onboarding),0
41,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,81765.55,3,1.53,39,Other,Asian,2025-02-03,,5.0,4.0,3.0,0,1.138,1-3 Years (Mid-Tenure),0
2390,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,64236.09,3,2.63,36,Other,African American,2023-12-29,,6.0,9.99,5.0,0,0.894,1-3 Years (Mid-Tenure),0
2151,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,58432.85,4,1.76,30,Male,Hispanic,2024-11-12,,4.0,1.0,5.0,0,0.813,1-3 Years (Mid-Tenure),1
3113,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,79478.1,4,0.23,38,Female,Asian,2026-03-29,2026-06-20,6.0,5.0,5.0,1,1.106,0-1 Year (Onboarding),0
1921,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,58639.66,2,1.0,47,Non-Binary,Caucasian,2025-07-06,2026-07-07,2.0,5.0,1.0,1,0.816,1-3 Years (Mid-Tenure),0
1953,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,55666.4,4,1.88,29,Male,Hispanic,2024-09-26,,9.99,3.0,2.0,0,0.774,1-3 Years (Mid-Tenure),0
2911,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,58581.12,3,0.17,33,Other,African American,2026-06-14,,2.0,2.0,3.0,0,0.815,0-1 Year (Onboarding),0
2717,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,79353.14,4,0.91,30,Other,African American,2025-09-16,,7.0,8.0,7.0,0,1.104,0-1 Year (Onboarding),0
3597,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,85196.66,1,2.61,36,Female,Asian,2024-01-05,,9.0,7.0,6.0,0,1.185,1-3 Years (Mid-Tenure),0
3724,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,69151.32,4,0.92,50,Non-Binary,Two or More,2025-09-12,,4.0,1.0,5.0,0,0.962,0-1 Year (Onboarding),1
2175,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,85159.74,3,3.81,55,Male,Hispanic,2022-10-26,,6.0,4.0,9.0,0,1.185,3+ Years (Tenured),0
3702,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,81222.36,5,0.5,49,Non-Binary,Hispanic,2026-02-13,,6.0,8.0,1.0,0,1.13,0-1 Year (Onboarding),0
3961,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,62426.52,5,2.78,50,Non-Binary,,2023-11-06,,2.0,1.0,3.0,0,0.868,1-3 Years (Mid-Tenure),1
2072,Corporate Strategy,Supervisor/Lead,Supervisor/Lead - Corporate Strategy,67636.72,2,1.87,49,,Two or More,2023-11-30,2025-10-13,6.0,7.0,5.0,1,0.941,1-3 Years (Mid-Tenure),0
4255,Internal Communications,Assistant Manager,Assistant Manager - Internal Communications,85261.88,2,4.32,35,Other,African American,2022-04-20,,2.0,1.0,1.0,0,0.999,3+ Years (Tenured),0
2008,Internal Communications,Assistant Manager,Assistant Manager - Internal Communications,93607.11,2,0.2,33,Non-Binary,African American,2026-03-20,2026-05-31,6.0,5.0,5.0,1,1.097,0-1 Year (Onboarding),0
4316,Internal Communications,Assistant Manager,Assistant Manager - Internal Communications,61518.07,2,3.36,51,Male,Two or More,2023-04-06,,9.0,3.0,6.0,0,0.721,3+ Years (Tenured),0
2600,Internal Communications,Assistant Manager,Assistant Manager - Internal Communications,90828.12,3,1.83,33,Female,Two or More,2024-10-15,,7.0,8.0,3.0,0,1.065,1-3 Years (Mid-Tenure),0
1224,Internal Communications,Assistant Manager,Assistant Manager - Internal Communications,99554.54,1,1.42,29,Other,Asian,2025-03-15,,6.0,7.0,7.0,0,1.167,1-3 Years (Mid-Tenure),0
3436,Internal Communications,Assistant Manager,Assistant Manager - Internal Communications,70183.87,2,3.32,35,Male,African American,2022-04-03,2025-07-27,7.0,4.0,5.0,1,0.823,3+ Years (Tenured),0
2126,Internal Communications,Assistant Manager,Assistant Manager - Internal Communications,92607.68,3,1.79,21,Other,Hispanic,2024-11-01,,6.0,7.0,5.0,0,1.086,1-3 Years (Mid-Tenure),0
2158,Internal Communications,Assistant Manager,Assistant Manager - Internal Communications,66766.36,5,4.21,23,Non-Binary,Hispanic,2022-06-02,,3.0,2.0,3.0,0,0.783,3+ Years (Tenured),1
3124,Internal Communications,Assistant Manager,Assistant Manager - Internal Communications,89804.54,3,2.42,24,Male,Asian,2024-03-15,,4.0,5.0,5.0,0,1.053,1-3 Years (Mid-Tenure),0
4128,Internal Communications,Assistant Manager,Assistant Manager - Internal Communications,97695.5,3,0.8,35,Female,Two or More,2025-10-28,,2.0,7.0,9.0,0,1.145,0-1 Year (Onboarding),0
128,Internal Communications,Assistant Manager,Assistant Manager - Internal Communications,83253.46,3,4.72,41,Other,Asian,2021-11-28,,3.0,2.0,3.0,0,0.976,3+ Years (Tenured),0
575,Internal Communications,Assistant Manager,Assistant Manager - Internal Communications,80126.89,1,3.7,45,Female,Asian,2022-12-03,,6.0,9.0,9.0,0,0.939,3+ Years (Tenured),0
1157,Internal Communications,Assistant Manager,Assistant Manager - Internal Communications,97851.75,2,0.9,35,Male,Two or More,2025-09-21,,6.0,5.0,5.0,0,1.147,0-1 Year (Onboarding),0
4229,Internal Communications,Associate,Associate - Internal Communications,62592.37,3,3.64,35,Other,Two or More,2022-12-24,,7.0,9.99,4.0,0,1.083,3+ Years (Tenured),0
