survey_id	employee_id	survey_date	engagement_score	manager_satisfaction	work_life_balance_score	eNPS_category
NULL	4194	2024-01-31	6	4	8	Detractor
NULL	4194	2024-04-30	8	4	9	Detractor
NULL	4194	2024-07-31	5	6	5	Detractor
NULL	4194	2024-10-31	6	5	7	Detractor
NULL	4194	2025-07-31	10	2	4	Passive
NULL	4194	2025-10-31	8	6	8	Passive
NULL	4194	2026-04-30	6	4	5	Passive
NULL	4195	2024-01-31	8	9	10	Passive
NULL	4195	2024-04-30	8	9	8	Passive
NULL	4195	2024-07-31	10	5	8	Passive
NULL	4195	2024-10-31	10	8	6	Promoter
NULL	4195	2025-10-31	8	NULL	6	Passive
NULL	4196	2024-01-31	7	4	6	Detractor
NULL	4196	2024-07-31	5	5	2	Detractor
NULL	4196	2024-10-31	3	5	4	Promoter
NULL	4196	2025-01-31	5	1	2	Detractor
NULL	4196	2025-07-31	5	3	6	Detractor
NULL	4196	2025-10-31	1	3	1	Detractor
NULL	4196	2026-01-31	8	5	4	Promoter
NULL	4196	2026-04-30	2	5	8	Detractor
NULL	4197	2026-04-30	3	7	1	Detractor
NULL	4198	2024-10-31	6	NULL	6	Passive
NULL	4198	2025-04-30	8	3	3	Promoter
NULL	4198	2025-07-31	5	5	4	Detractor
NULL	4198	2025-10-31	6	2	5	Detractor
NULL	4198	2026-01-31	6	8	5	Detractor
NULL	4198	2026-04-30	7	3	3	Promoter
NULL	4199	2024-07-31	6	9	7	Detractor
NULL	4199	2025-04-30	7	6	7	Passive
NULL	4199	2025-07-31	10	8	3	Promoter
NULL	4199	2025-10-31	9	10	5	Promoter
NULL	4199	2026-04-30	7	7	7	Promoter
NULL	4201	2024-07-31	7	4	4	Detractor
NULL	4201	2025-04-30	9	8	6	Promoter
NULL	4201	2025-10-31	6	7	5	Passive
NULL	4201	2026-01-31	4	5	4	Detractor
NULL	4201	2026-04-30	6	4	4	Detractor
NULL	4201	2026-07-31	9	5	4	Passive
NULL	4202	2025-07-31	7	2	5	Promoter
NULL	4202	2026-01-31	6	7	7	Detractor
NULL	4202	2026-07-31	5	4	7	Passive
NULL	4203	2026-04-30	5	5	5	Detractor
NULL	4203	2026-07-31	4	5	3	Detractor
NULL	4204	2026-01-31	4	3	2	Detractor
NULL	4204	2026-04-30	3	1	6	Passive
NULL	4204	2026-07-31	5	7	1	Detractor
NULL	4205	04/30/2024	7	10	4	Promoter
NULL	4205	2024-07-31	7	7	9	Detractor
NULL	4205	2024-10-31	7	10	2	Promoter
NULL	4205	2025-01-31	9	8	7	Promoter
NULL	4205	2025-04-30	8	7	7	Promoter
NULL	4205	2025-07-31	8	8	8	Passive
NULL	4205	2025-10-31	8	6	3	Detractor
NULL	4205	2026-01-31	9	5	5	Promoter
NULL	4206	2024-01-31	6	6	5	Detractor
NULL	4206	2024-04-30	9	9	7	Promoter
NULL	4206	2024-10-31	9	7	8	Passive
NULL	4206	2025-01-31	9	10	6	Promoter
NULL	4206	2025-04-30	6	6	8	Detractor
NULL	4206	2025-10-31	10	10	8	Promoter
NULL	4206	2026-01-31	9	10	4	Detractor
NULL	4206	2026-07-31	8	8	7	Promoter
NULL	4207	2025-04-30	7	6	4	Detractor
NULL	4207	2025-07-31	4	1	1	Detractor
NULL	4207	2026-01-31	4	3	9	Detractor
NULL	4209	2025-07-31	8	9	6	Detractor
NULL	4209	2025-10-31	5	5	6	Detractor
NULL	4209	2026-01-31	8	7	7	Passive
NULL	4209	2026-04-30	4	3	5	Detractor
NULL	4209	2026-07-31	3	8	4	Detractor
NULL	4210	2024-01-31	4	7	4	Detractor
NULL	4210	2024-04-30	7	6	7	Promoter
NULL	4210	2024-07-31	6	8	8	Promoter
NULL	4210	2024-10-31	10	3	5	Promoter
NULL	4210	2025-01-31	10	4	1	Passive
NULL	4210	2025-04-30	6	5	7	Passive
NULL	4210	2025-07-31	9	8	7	Promoter
NULL	4210	2025-10-31	5	7	6	Passive
NULL	4210	2026-04-30	4	6	2	Passive
NULL	4210	2026-07-31	3	6	4	Detractor
NULL	4211	2024-01-31	5	4	2	Detractor
NULL	4211	2024-04-30	6	4	9	Detractor
NULL	4211	2024-07-31	7	3	9	Passive
NULL	4211	2024-10-31	7	7	5	Passive
NULL	4212	2024-01-31	7	3	7	Passive
NULL	4212	2024-04-30	10	8	7	Passive
NULL	4212	2024-07-31	7	3	7	Detractor
NULL	4212	2024-10-31	4	3	10	Detractor
NULL	4212	2025-04-30	6	5	5	Passive
NULL	4212	2025-07-31	6	5	5	Detractor
NULL	4212	2025-10-31	5	8	1	Promoter
NULL	4212	2026-04-30	7	6	4	Passive
NULL	4212	2026-07-31	4	8	1	Detractor
NULL	4213	2024-01-31	2	4	4	Detractor
NULL	4213	2024-04-30	5	3	7	Detractor
NULL	4213	2024-07-31	8	3	5	Promoter
NULL	4213	2025-01-31	6	7	6	Detractor
NULL	4213	2026-01-31	6	7	3	Detractor
NULL	4213	2026-07-31	7	5	8	Promoter
NULL	4214	2026-01-31	8	6	4	Passive
NULL	4214	2026-04-30	6	3	8	Detractor
NULL	4214	2026-07-31	6	7	3	Detractor
NULL	4215	2025-07-31	3	4	4	Detractor
NULL	4215	2025-10-31	6	7	10	Passive
NULL	4215	2026-01-31	6	2	7	Detractor
NULL	4215	2026-04-30	10	7	9	Promoter
NULL	4215	2026-07-31	6	6	6	Detractor
NULL	4216	2026-04-30	10	8	8	Promoter
NULL	4216	2026-07-31	10	10	10	Passive
NULL	4217	2024-04-30	6	4	5	Passive
NULL	4217	2024-07-31	8	5	7	Promoter
NULL	4217	2024-10-31	3	10	5	Passive
NULL	4217	2025-01-31	9	6	7	Promoter
NULL	4217	2025-07-31	8	7	3	Promoter
NULL	4217	2025-10-31	6	8	5	Passive
NULL	4217	2026-01-31	7	NULL	8	Promoter
NULL	4217	2026-04-30	3	6	9	Detractor
NULL	4217	2026-07-31	8	6	5	Detractor
NULL	4218	2024-01-31	2	3	2	Detractor
NULL	4218	2024-04-30	5	3	4	Detractor
NULL	4218	2024-07-31	1	5	NULL	Detractor
NULL	4218	2025-01-31	6	6	5	Passive
NULL	4218	2026-01-31	5	2	4	Passive
NULL	4218	2026-07-31	6	6	5	Detractor
NULL	4219	2024-04-30	7	5	NULL	Passive
NULL	4219	2024-07-31	3	9	9	Detractor
NULL	4219	2024-10-31	7	10	10	Passive
NULL	4219	2025-01-31	7	10	6	Passive
NULL	4219	2025-07-31	10	NULL	7	Promoter
NULL	4219	2025-10-31	7	8	1	Promoter
NULL	4219	2026-07-31	7	4	6	Passive
NULL	4220	2024-10-31	7	6	5	Passive
NULL	4220	2025-01-31	7	6	5	Promoter
NULL	4220	2025-07-31	5	5	3	Detractor
NULL	4220	10/31/2025	7	5	5	Promoter
NULL	4220	2026-01-31	6	7	7	Detractor
NULL	4220	2026-07-31	5	5	1	Passive
NULL	4221	2024-01-31	6	9	4	Detractor
NULL	4221	2024-04-30	9	5	7	Passive
NULL	4221	2024-10-31	8	6	7	Passive
NULL	4221	2025-04-30	4	6	8	Detractor
NULL	4221	2026-04-30	9	7	3	Passive
NULL	4222	2024-07-31	8	4	10	Passive
NULL	4222	2024-10-31	8	5	7	Promoter
NULL	4222	2025-01-31	5	6	7	Detractor
NULL	4222	2025-07-31	7	8	6	Passive
NULL	4222	2025-10-31	2	4	9	Passive
NULL	4222	2026-01-31	5	6	4	Passive
NULL	4222	2026-07-31	4	9	3	Detractor
NULL	4223	2024-04-30	3	3	3	Passive
NULL	4223	2024-07-31	2	8	1	Detractor
NULL	4223	2024-10-31	3	4	4	Detractor
NULL	4223	01/31/2025	2	7	1	Detractor
NULL	4223	2025-04-30	5	5	5	Detractor
NULL	4223	2025-07-31	4	4	2	Detractor
NULL	4223	2025-10-31	5	1	4	Passive
NULL	4223	2026-01-31	6	5	5	Detractor
NULL	4223	2026-04-30	2	2	5	Passive
NULL	4223	2026-07-31	4	4	5	Passive
NULL	4224	2024-07-31	4	3	7	Detractor
NULL	4224	2024-10-31	7	1	5	Detractor
NULL	4224	2025-04-30	6	3	5	Detractor
NULL	4224	2025-07-31	1	3	5	Detractor
NULL	4224	2025-10-31	6	1	4	Detractor
NULL	4224	2026-04-30	2	2	2	Detractor
NULL	4225	2026-07-31	4	5	1	Passive
NULL	4226	2025-10-31	8	7	3	Promoter
NULL	4226	2026-01-31	7	6	NULL	Passive
NULL	4226	2026-04-30	8	6	9	Promoter
NULL	4226	2026-07-31	5	5	3	Detractor
NULL	4227	2025-01-31	5	9	1	Detractor
NULL	4227	2025-07-31	7	4	5	Passive
NULL	4227	2025-10-31	6	7	7	Promoter
NULL	4227	2026-01-31	4	3	6	Passive
NULL	4227	2026-07-31	5	6	9	Detractor
NULL	4228	2026-07-31	9	4	1	Promoter
NULL	4229	2024-01-31	10	6	4	Promoter
NULL	4229	2024-04-30	8	5	NULL	Passive
NULL	4229	2024-07-31	2	5	8	Detractor
NULL	4229	2024-10-31	6	6	2	Detractor
NULL	4229	2025-01-31	9	NULL	6	Passive
NULL	4229	2025-04-30	9	6	3	Promoter
NULL	4229	2025-07-31	7	6	6	Passive
NULL	4229	2025-10-31	5	9	7	Detractor
NULL	4229	2026-01-31	5	4	2	Detractor
NULL	4229	2026-04-30	4	2	5	Detractor
NULL	4229	2026-07-31	7	10	4	Promoter
NULL	4230	2024-01-31	8	10	7	Promoter
NULL	4230	2024-04-30	8	6	3	Passive
NULL	4230	2024-07-31	6	8	10	Detractor
NULL	4230	2025-01-31	6	5	5	Detractor
NULL	4230	04/30/2025	10	9	3	Promoter
NULL	4230	2025-07-31	6	6	9	Passive
NULL	4230	2025-10-31	5	7	10	Passive
NULL	4230	2026-01-31	6	10	6	Detractor
NULL	4230	2026-04-30	4	4	10	Detractor
NULL	4231	2024-10-31	10	8	4	Promoter
NULL	4231	2025-01-31	10	10	10	Promoter
NULL	4231	2025-04-30	10	8	9	Passive
NULL	4231	2025-10-31	8	7	3	Promoter
NULL	4231	2026-01-31	10	10	7	Promoter
NULL	4231	2026-04-30	10	10	7	Passive
NULL	4231	2026-07-31	10	10	9	Promoter
NULL	4233	2026-07-31	4	3	3	Passive
NULL	4235	2024-01-31	3	4	4	Detractor
NULL	4235	2024-07-31	5	6	4	Detractor
NULL	4235	2025-01-31	4	4	NULL	Promoter
NULL	4235	2025-07-31	7	5	2	Promoter
NULL	4235	2025-10-31	7	5	4	Passive
NULL	4235	2026-01-31	6	4	6	Detractor
NULL	4235	2026-04-30	7	7	7	Passive
NULL	4235	2026-07-31	4	9	6	Detractor
NULL	4236	2024-01-31	5	8	7	Passive
NULL	4236	2024-04-30	10	3	4	Promoter
NULL	4236	2024-07-31	8	10	4	Passive
NULL	4236	2024-10-31	8	6	10	Passive
NULL	4236	2025-01-31	7	8	7	Promoter
NULL	4236	2025-07-31	6	5	8	Passive
NULL	4236	2025-10-31	10	9	6	Promoter
NULL	4236	2026-01-31	10	8	6	Promoter
NULL	4236	2026-07-31	7	9	6	Passive
NULL	4237	2024-01-31	5	3	4	Detractor
NULL	4238	2024-04-30	3	3	6	Detractor
NULL	4238	2024-07-31	2	7	2	Detractor
NULL	4238	2024-10-31	6	2	2	Detractor
NULL	4238	2025-01-31	1	1	4	Detractor
NULL	4238	2025-04-30	4	1	8	Detractor
NULL	4238	2025-10-31	2	8	1	Detractor
NULL	4238	2026-01-31	5	5	1	Detractor
NULL	4239	2026-04-30	1	3	3	Detractor
NULL	4239	2026-07-31	1	4	7	Passive
NULL	4240	2026-07-31	4	6	7	Detractor
NULL	4241	2026-01-31	6	NULL	9	Detractor
NULL	4241	2026-04-30	9	10	10	Promoter
NULL	4241	2026-07-31	9	10	6	Promoter
NULL	4242	2024-01-31	7	3	3	Promoter
NULL	4242	2024-04-30	6	8	3	Detractor
NULL	4242	2025-01-31	8	7	5	Passive
NULL	4242	2025-04-30	8	9	7	Promoter
NULL	4242	2025-07-31	6	8	6	Detractor
NULL	4242	2025-10-31	4	6	10	Detractor
NULL	4242	2026-01-31	8	6	5	Passive
NULL	4243	2026-01-31	5	7	5	Passive
NULL	4243	2026-04-30	10	8	7	Promoter
NULL	4244	2024-01-31	4	1	2	Detractor
NULL	4244	2024-04-30	3	5	1	Detractor
NULL	4244	2025-01-31	5	3	1	Detractor
NULL	4244	2025-04-30	4	NULL	5	Passive
NULL	4244	2025-07-31	4	1	5	Passive
NULL	4245	2024-01-31	2	1	1	Passive
NULL	4245	2024-04-30	5	3	2	Passive
NULL	4245	2024-07-31	2	3	6	Detractor
NULL	4245	2024-10-31	5	2	1	Promoter
NULL	4245	2025-01-31	2	5	3	Promoter
NULL	4245	2025-04-30	3	2	6	Detractor
NULL	4245	2025-07-31	1	1	6	Passive
NULL	4245	2025-10-31	1	5	3	Passive
NULL	4245	2026-01-31	1	2	3	Detractor
NULL	4245	2026-04-30	4	4	4	Passive
NULL	4246	2025-07-31	4	3	6	Passive
NULL	4246	2025-10-31	10	4	4	Promoter
NULL	4246	2026-04-30	9	6	6	Promoter
NULL	4246	2026-07-31	7	6	5	Passive
NULL	4247	2024-04-30	9	9	4	Promoter
NULL	4247	2024-07-31	6	1	6	Passive
NULL	4247	2025-01-31	9	4	9	Promoter
NULL	4247	2025-10-31	5	7	2	Detractor
NULL	4247	2026-01-31	7	10	4	Promoter
NULL	4248	2025-04-30	1	8	4	Detractor
NULL	4248	2025-07-31	1	1	3	Detractor
NULL	4248	2026-04-30	4	1	2	Detractor
NULL	4249	2024-01-31	6	6	5	Detractor
NULL	4249	2024-07-31	4	2	6	Detractor
NULL	4249	2024-10-31	3	3	4	Detractor
NULL	4249	2025-01-31	7	6	5	Promoter
NULL	4249	2025-07-31	6	2	2	Detractor
NULL	4249	2025-10-31	6	5	5	Detractor
NULL	4249	2026-01-31	4	6	4	Passive
NULL	4249	04/30/2026	5	4	3	Detractor
NULL	4249	2026-07-31	5	2	6	Promoter
NULL	4251	2026-07-31	7	2	7	Promoter
NULL	4252	2024-07-31	10	7	9	Promoter
NULL	4252	2024-10-31	9	8	8	Promoter
NULL	4252	2025-01-31	10	9	10	Promoter
NULL	4252	2025-04-30	7	7	9	Passive
NULL	4252	2025-10-31	10	9	6	Promoter
NULL	4252	2026-04-30	10	9	8	Promoter
NULL	4252	2026-07-31	7	6	6	Detractor
NULL	4254	2025-07-31	1	4	6	Detractor
NULL	4254	2025-10-31	6	6	4	Detractor
NULL	4254	2026-01-31	10	8	8	Promoter
NULL	4254	2026-07-31	9	1	5	Promoter
NULL	4255	2024-04-30	2	1	1	Passive
NULL	4255	2024-07-31	4	1	1	Passive
NULL	4255	2024-10-31	1	5	3	Detractor
NULL	4255	2025-01-31	1	1	1	Detractor
NULL	4255	2025-04-30	1	3	5	Detractor
NULL	4255	2025-07-31	5	3	1	Detractor
NULL	4255	2025-10-31	1	3	1	Detractor
NULL	4255	2026-01-31	3	2	2	Detractor
NULL	4255	2026-04-30	1	2	1	Detractor
NULL	4255	2026-07-31	2	1	1	Passive
NULL	4256	2024-01-31	9	10	7	Promoter
NULL	4256	2024-04-30	8	5	8	Passive
NULL	4256	2024-10-31	9	8	5	Promoter
NULL	4256	2025-01-31	7	7	10	Promoter
NULL	4256	2025-04-30	8	8	8	Promoter
NULL	4256	2025-07-31	7	3	5	Detractor
NULL	4256	2025-10-31	9	10	8	Promoter
NULL	4256	2026-01-31	9	9	7	Promoter
NULL	4257	2025-01-31	6	1	9	Promoter
NULL	4257	2025-04-30	7	3	3	Promoter
NULL	4257	2025-07-31	4	5	4	Passive
NULL	4257	2025-10-31	5	2	1	Detractor
NULL	4257	2026-01-31	4	5	2	Detractor
NULL	4257	2026-04-30	3	4	5	Detractor
NULL	4258	2024-04-30	7	8	3	Promoter
NULL	4258	2024-07-31	9	6	4	Promoter
NULL	4258	04/30/2025	5	6	7	Promoter
NULL	4258	2025-07-31	5	5	4	Detractor
NULL	4258	2025-10-31	9	8	9	Promoter
NULL	4258	2026-01-31	9	5	10	Promoter
NULL	4258	2026-04-30	5	NULL	5	Detractor
NULL	4258	2026-07-31	4	10	8	Detractor
NULL	4259	2024-01-31	5	6	5	Detractor
NULL	4259	2024-04-30	4	3	6	Passive
NULL	4259	2024-07-31	8	7	1	Passive
NULL	4259	2024-10-31	2	3	3	Detractor
NULL	4259	2025-01-31	3	7	4	Detractor
NULL	4259	2025-04-30	5	3	4	Detractor
NULL	4259	2025-07-31	3	5	2	Detractor
NULL	4259	2025-10-31	3	6	5	Detractor
NULL	4259	2026-01-31	4	3	1	Passive
NULL	4259	2026-04-30	1	7	4	Detractor
NULL	4259	2026-07-31	6	4	7	Detractor
NULL	4260	2024-10-31	9	8	NULL	Passive
NULL	4260	2025-07-31	8	7	8	Promoter
NULL	4260	2025-10-31	8	7	5	Detractor
NULL	4260	2026-01-31	8	2	4	Passive
NULL	4260	2026-04-30	6	NULL	8	Detractor
NULL	4260	2026-07-31	7	10	10	Detractor
NULL	4261	2024-01-31	3	6	8	Detractor
NULL	4261	2024-07-31	5	10	NULL	Detractor
NULL	4261	2025-01-31	5	6	8	Promoter
NULL	4261	2025-04-30	10	8	6	Promoter
NULL	4261	2025-07-31	6	8	10	Detractor
NULL	4261	2025-10-31	7	8	10	Detractor
NULL	4261	2026-01-31	7	6	8	Promoter
NULL	4261	2026-04-30	7	4	4	Promoter
NULL	4261	2026-07-31	6	10	3	Passive
NULL	4262	2024-04-30	9	5	6	Passive
NULL	4262	2024-10-31	8	10	9	Promoter
NULL	4262	2025-01-31	9	10	8	Passive
NULL	4262	2025-04-30	9	7	9	Promoter
NULL	4263	2024-01-31	7	2	NULL	Passive
NULL	4263	2024-10-31	6	6	4	Detractor
NULL	4263	2025-01-31	7	3	1	Promoter
NULL	4263	2025-04-30	5	5	3	Detractor
NULL	4263	2025-10-31	5	7	4	Promoter
NULL	4263	2026-01-31	6	8	3	Detractor
NULL	4263	2026-04-30	6	9	3	Detractor
NULL	4263	2026-07-31	6	7	7	Detractor
NULL	4264	2026-01-31	5	3	1	Detractor
NULL	4264	2026-04-30	3	3	4	Detractor
NULL	4264	2026-07-31	6	5	7	Passive
NULL	4265	2024-01-31	4	5	3	Detractor
NULL	4265	2024-04-30	7	6	NULL	Passive
NULL	4265	2024-07-31	8	5	5	Promoter
NULL	4265	2024-10-31	5	6	10	Passive
NULL	4265	2025-07-31	6	6	9	Detractor
NULL	4265	2025-10-31	6	9	3	Detractor
NULL	4265	2026-01-31	6	7	7	Detractor
NULL	4265	2026-04-30	5	8	1	Detractor
NULL	4265	2026-07-31	8	6	3	Promoter
NULL	4266	2026-01-31	5	7	1	Passive
NULL	4266	2026-07-31	4	4	5	Detractor
NULL	4267	2025-07-31	3	1	2	Detractor
NULL	4267	2025-10-31	1	1	1	Detractor
NULL	4268	2024-01-31	5	1	4	Detractor
NULL	4268	2024-04-30	3	3	3	Detractor
NULL	4268	2024-07-31	4	3	7	Detractor
NULL	4268	2024-10-31	5	2	4	Detractor
NULL	4268	2025-01-31	1	4	2	Detractor
NULL	4268	2025-04-30	4	1	4	Detractor
NULL	4268	2026-04-30	5	3	2	Detractor
NULL	4268	2026-07-31	3	3	5	Passive
NULL	4269	2025-04-30	6	1	3	Detractor
NULL	4269	2025-07-31	5	3	4	Detractor
NULL	4269	2026-01-31	3	10	NULL	Passive
NULL	4271	2024-01-31	4	7	6	Promoter
NULL	4272	2024-07-31	4	3	6	Passive
NULL	4272	2024-10-31	4	6	4	Passive
NULL	4272	2025-01-31	4	3	5	Detractor
NULL	4272	2025-04-30	7	4	5	Promoter
NULL	4272	2025-07-31	3	2	1	Passive
NULL	4272	2025-10-31	3	7	6	Detractor
NULL	4272	2026-01-31	4	7	5	Detractor
NULL	4272	2026-04-30	7	4	6	Passive
NULL	4272	2026-07-31	6	5	3	Detractor
NULL	4273	2024-01-31	7	4	5	Passive
NULL	4273	2024-04-30	6	7	6	Detractor
NULL	4273	2024-10-31	8	4	8	Passive
NULL	4273	2025-04-30	9	9	8	Passive
NULL	4274	2024-07-31	10	8	10	Promoter
NULL	4274	2025-04-30	10	6	9	Passive
NULL	4274	2025-07-31	10	10	6	Passive
NULL	4274	2025-10-31	10	3	10	Promoter
NULL	4274	2026-07-31	7	10	5	Detractor
NULL	4275	2025-01-31	1	1	NULL	Passive
NULL	4275	2025-04-30	3	1	2	Detractor
NULL	4275	2025-07-31	3	2	1	Detractor
NULL	4275	01/31/2026	5	1	4	Detractor
NULL	4275	2026-04-30	7	1	6	Passive
NULL	4276	2025-07-31	5	1	2	Detractor
NULL	4276	2025-10-31	3	3	1	Detractor
NULL	4276	2026-01-31	7	1	4	Promoter
NULL	4276	2026-04-30	4	5	4	Detractor
NULL	4277	2024-07-31	8	8	10	Passive
NULL	4277	2024-10-31	10	7	7	Detractor
NULL	4277	2025-01-31	10	10	10	Promoter
NULL	4277	2025-04-30	10	7	6	Promoter
NULL	4277	2025-07-31	10	10	7	Promoter
NULL	4277	2025-10-31	9	10	5	Promoter
NULL	4277	2026-01-31	7	8	8	Detractor
NULL	4277	2026-04-30	7	8	10	Promoter
NULL	4277	2026-07-31	10	8	7	Promoter
NULL	4278	2026-04-30	5	4	7	Passive
NULL	4280	2024-01-31	7	4	7	Passive
NULL	4280	2024-04-30	7	6	5	Promoter
NULL	4280	2024-07-31	3	5	4	Passive
NULL	4280	2024-10-31	9	4	6	Promoter
NULL	4280	2025-01-31	5	4	7	Detractor
NULL	4280	2025-07-31	4	5	7	Detractor
NULL	4280	2025-10-31	8	4	5	Passive
NULL	4280	2026-04-30	7	NULL	NULL	Detractor
NULL	4281	2024-01-31	6	4	1	Detractor
NULL	4281	2024-04-30	1	2	1	Passive
NULL	4281	2024-07-31	4	7	1	Detractor
NULL	4281	2024-10-31	2	1	4	Passive
NULL	4281	2025-07-31	6	1	4	Passive
NULL	4281	2025-10-31	6	3	1	Passive
NULL	4281	2026-01-31	2	2	1	Detractor
NULL	4281	2026-04-30	2	2	5	Detractor
NULL	4282	2024-10-31	7	6	4	Passive
NULL	4282	2025-01-31	8	9	8	Passive
NULL	4282	2025-04-30	10	3	10	Promoter
NULL	4282	2025-07-31	8	6	10	Promoter
NULL	4282	2025-10-31	5	9	7	Detractor
NULL	4282	01/31/2026	9	8	8	Promoter
NULL	4282	2026-04-30	10	1	8	Promoter
NULL	4282	2026-07-31	7	10	6	Passive
NULL	4283	2024-04-30	1	4	1	Detractor
NULL	4283	2024-07-31	5	4	7	Detractor
NULL	4283	2024-10-31	2	3	2	Detractor
NULL	4283	2025-01-31	4	5	5	Detractor
NULL	4283	2025-04-30	2	3	1	Detractor
NULL	4283	2026-01-31	6	6	1	Passive
NULL	4284	2024-01-31	3	3	NULL	Detractor
NULL	4284	2024-04-30	1	3	2	Passive
NULL	4284	2024-07-31	3	1	1	Detractor
NULL	4284	2024-10-31	1	1	1	Detractor
NULL	4284	2025-01-31	1	1	3	Detractor
NULL	4284	2025-10-31	2	1	4	Promoter
NULL	4284	2026-01-31	1	3	1	Detractor
NULL	4284	2026-04-30	1	3	1	Detractor
NULL	4285	2024-01-31	3	6	2	Detractor
NULL	4285	2024-04-30	2	2	1	Detractor
NULL	4285	2024-07-31	3	3	1	Promoter
NULL	4285	2024-10-31	4	1	1	Detractor
NULL	4285	2025-01-31	4	5	2	Detractor
NULL	4285	2025-04-30	1	6	4	Passive
NULL	4285	2025-10-31	1	1	3	Detractor
NULL	4285	2026-01-31	3	1	2	Detractor
NULL	4285	2026-04-30	3	1	1	Detractor
NULL	4286	2024-01-31	3	2	5	Passive
NULL	4286	2024-04-30	3	1	6	Detractor
NULL	4286	2024-07-31	6	3	2	Detractor
NULL	4286	2025-04-30	4	5	6	Detractor
NULL	4286	2025-10-31	5	7	1	Detractor
NULL	4286	2026-01-31	4	10	2	Detractor
NULL	4286	2026-04-30	4	1	2	Detractor
NULL	4286	2026-07-31	4	6	3	Detractor
NULL	4288	2024-04-30	5	2	5	Detractor
NULL	4288	2024-07-31	1	1	3	Passive
NULL	4288	2024-10-31	4	5	1	Detractor
NULL	4288	2025-04-30	3	4	5	Detractor
NULL	4288	2025-07-31	6	1	1	Promoter
NULL	4288	2025-10-31	7	3	5	Detractor
NULL	4288	2026-01-31	6	3	2	Detractor
NULL	4288	2026-07-31	4	4	1	Promoter
NULL	4289	2024-04-30	7	10	10	Detractor
NULL	4289	2024-10-31	9	9	10	Promoter
NULL	4289	2025-10-31	10	6	7	Promoter
NULL	4290	2024-01-31	1	1	1	Detractor
NULL	4290	2024-04-30	2	1	1	Detractor
NULL	4290	2024-07-31	1	1	1	Detractor
NULL	4290	2024-10-31	3	5	2	Detractor
NULL	4290	2025-04-30	4	5	3	Detractor
NULL	4290	2026-01-31	2	3	1	Detractor
NULL	4290	2026-04-30	5	2	1	Detractor
NULL	4290	2026-07-31	1	4	1	Detractor
NULL	4291	2026-07-31	9	3	4	Promoter
NULL	4292	2024-07-31	4	8	6	Detractor
NULL	4292	2024-10-31	4	8	8	Passive
NULL	4292	2025-10-31	6	3	6	Detractor
NULL	4292	2026-01-31	6	7	4	Detractor
NULL	4292	2026-04-30	6	4	1	Detractor
NULL	4292	2026-07-31	2	4	3	Passive
NULL	4294	2026-07-31	4	1	10	Detractor
NULL	4295	2024-01-31	8	9	6	Passive
NULL	4295	2024-04-30	10	10	10	Promoter
NULL	4295	2024-07-31	8	10	9	Passive
NULL	4295	2024-10-31	10	7	10	Detractor
NULL	4295	2025-01-31	7	10	8	Passive
NULL	4295	2025-04-30	8	6	7	Passive
NULL	4295	2025-10-31	7	10	4	Detractor
NULL	4295	2026-04-30	9	8	6	Detractor
NULL	4295	2026-07-31	10	10	5	Promoter
NULL	4296	2025-01-31	9	10	5	Promoter
NULL	4296	2025-04-30	10	10	9	Passive
NULL	4296	2025-07-31	7	7	7	Passive
NULL	4296	2025-10-31	10	7	7	Promoter
NULL	4296	2026-01-31	8	6	10	Passive
NULL	4296	2026-04-30	10	8	6	Detractor
NULL	4296	2026-07-31	6	6	8	Detractor
NULL	4297	2025-10-31	8	5	5	Detractor
NULL	4297	2026-04-30	10	8	4	Promoter
NULL	4298	2024-01-31	9	9	NULL	Promoter
NULL	4298	2024-04-30	7	6	5	Promoter
NULL	4298	2024-07-31	9	5	8	Promoter
NULL	4298	2024-10-31	6	9	8	Detractor
NULL	4299	2024-01-31	1	1	1	Passive
NULL	4299	2024-04-30	3	4	2	Passive
NULL	4299	2024-07-31	4	1	3	Detractor
NULL	4299	2025-01-31	4	1	2	Passive
NULL	4299	2025-04-30	5	1	7	Detractor
NULL	4299	07/31/2025	6	4	7	Detractor
NULL	4299	2025-10-31	3	1	1	Detractor
NULL	4299	2026-01-31	1	2	1	Detractor
NULL	4299	2026-04-30	2	7	1	Detractor
NULL	4299	2026-07-31	4	3	4	Promoter
NULL	4300	2026-04-30	5	2	6	Detractor
NULL	4301	2024-10-31	4	9	5	Detractor
NULL	4301	2025-04-30	6	4	7	Detractor
NULL	4301	2025-10-31	7	5	2	Detractor
NULL	4301	2026-01-31	6	6	5	Detractor
NULL	4301	04/30/2026	4	5	4	Detractor
NULL	4301	2026-07-31	7	9	5	Promoter
NULL	4303	2024-10-31	8	7	7	Promoter
NULL	4303	2025-01-31	10	7	3	Promoter
NULL	4303	2025-07-31	10	8	6	Detractor
NULL	4303	2026-04-30	10	9	7	Passive
NULL	4303	2026-07-31	10	10	6	Promoter
NULL	4304	2026-04-30	7	2	5	Promoter
NULL	4304	2026-07-31	5	6	5	Detractor
NULL	4305	2026-01-31	9	8	7	Promoter
NULL	4305	2026-07-31	8	NULL	9	Promoter
NULL	4306	2025-01-31	1	1	4	Detractor
NULL	4306	2025-04-30	1	2	5	Detractor
NULL	4306	2025-07-31	1	2	1	Detractor
NULL	4306	2025-10-31	1	1	1	Detractor
NULL	4306	2026-07-31	4	1	1	Detractor
